id,tag,text
1,"[1, 'label']",34
2,"[2, 's1', 'heading']",The Death of Moses
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",Then Moses went up from the plains of Moab
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#SeeNum. 27:12
6,"[6, 'p1', 'verse', 'v1', 'content']","to Mount Nebo, to the top of Pisgah, which is opposite Jericho. And the"
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']","showed him all the land, Gilead as far as Dan,"
9,"['v001_ESV_DEU_034', 9, 'p1', 'verse', 'v1', 'plain_text']","1 Then Moses went up from the plains of Moab to Mount Nebo, to the top of Pisgah, which is opposite Jericho. And the Lord showed him all the land, Gilead as far as Dan,"
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']","all Naphtali, the land of Ephraim and Manasseh, all the land of Judah"
12,"[12, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.11:24
13,"[13, 'p1', 'verse', 'v2', 'content']","as far as the western sea,"
14,"['v002_ESV_DEU_034', 14, 'p1', 'verse', 'v2', 'plain_text']","2 all Naphtali, the land of Ephraim and Manasseh, all the land of Judah as far as the western sea,"
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'note', 'x']",#ch.1:7
17,"[17, 'p1', 'verse', 'v3', 'content']","the Negeb, and"
18,"[18, 'p1', 'verse', 'v3', 'note', 'x']","#Gen. 13:12;19:17,25,28,29;2 Sam. 18:23"
19,"[19, 'p1', 'verse', 'v3', 'content']","the Plain, that is, the Valley of Jericho"
20,"[20, 'p1', 'verse', 'v3', 'note', 'x']",#Judg. 1:16;3:13;2 Chr. 28:15
21,"[21, 'p1', 'verse', 'v3', 'content']","the city of palm trees, as far as"
22,"[22, 'p1', 'verse', 'v3', 'note', 'x']",#Gen. 14:2;19:22
23,"[23, 'p1', 'verse', 'v3', 'content']",Zoar.
24,"['v003_ESV_DEU_034', 24, 'p1', 'verse', 'v3', 'plain_text']","3 the Negeb, and the Plain, that is, the Valley of Jericho the city of palm trees, as far as Zoar."
25,"[25, 'p1', 'verse', 'v4', 'label']",4
26,"[26, 'p1', 'verse', 'v4', 'content']",And the
27,"[27, 'p1', 'verse', 'v4', 'nd']",Lord
28,"[28, 'p1', 'verse', 'v4', 'content']","said to him,"
29,"[29, 'p1', 'verse', 'v4', 'note', 'x']",#SeeGen. 12:7;50:24
30,"[30, 'p1', 'verse', 'v4', 'content']","“This is the land of which I swore to Abraham, to Isaac, and to Jacob, ‘I will give it to your offspring.’"
31,"[31, 'p1', 'verse', 'v4', 'note', 'x']",#ch.3:27;32:52
32,"[32, 'p1', 'verse', 'v4', 'content']","I have let you see it with your eyes, but"
33,"[33, 'p1', 'verse', 'v4', 'note', 'x']",#See ch.1:37
34,"[34, 'p1', 'verse', 'v4', 'content']",you shall not go over there.”
35,"['v004_ESV_DEU_034', 35, 'p1', 'verse', 'v4', 'plain_text']","4 And the Lord said to him, “This is the land of which I swore to Abraham, to Isaac, and to Jacob, ‘I will give it to your offspring.’ I have let you see it with your eyes, but you shall not go over there.”"
36,"[36, 'p1', 'verse', 'v5', 'label']",5
37,"[37, 'p1', 'verse', 'v5', 'content']",So Moses the servant of the
38,"[38, 'p1', 'verse', 'v5', 'nd']",Lord
39,"[39, 'p1', 'verse', 'v5', 'content']","died there in the land of Moab, according to the word of the"
40,"[40, 'p1', 'verse', 'v5', 'nd']",Lord
41,"[41, 'p1', 'verse', 'v5', 'content']",","
42,"['v005_ESV_DEU_034', 42, 'p1', 'verse', 'v5', 'plain_text']","5 So Moses the servant of the Lord died there in the land of Moab, according to the word of the Lord ,"
43,"[43, 'p1', 'verse', 'v6', 'label']",6
44,"[44, 'p1', 'verse', 'v6', 'content']",and he buried him in the valley in the land of Moab opposite Beth-peor; but
45,"[45, 'p1', 'verse', 'v6', 'note', 'x']",#[Jude 9]
46,"[46, 'p1', 'verse', 'v6', 'content']",no one knows the place of his burial to this day.
47,"['v006_ESV_DEU_034', 47, 'p1', 'verse', 'v6', 'plain_text']",6 and he buried him in the valley in the land of Moab opposite Beth-peor; but no one knows the place of his burial to this day.
48,"[48, 'p1', 'verse', 'v7', 'label']",7
49,"[49, 'p1', 'verse', 'v7', 'note', 'x']",#ch.31:2
50,"[50, 'p1', 'verse', 'v7', 'content']",Moses was 120 years old when he died.
51,"[51, 'p1', 'verse', 'v7', 'note', 'x']","#[Gen. 27:1;48:10;Josh. 14:10,11;1 Sam. 3:2;4:15]"
52,"[52, 'p1', 'verse', 'v7', 'content']","His eye was undimmed, and his vigor unabated."
53,"['v007_ESV_DEU_034', 53, 'p1', 'verse', 'v7', 'plain_text']","7 Moses was 120 years old when he died. His eye was undimmed, and his vigor unabated."
54,"[54, 'p1', 'verse', 'v8', 'label']",8
55,"[55, 'p1', 'verse', 'v8', 'content']",And the people of Israel
