id,tag,text
1,"[1, 'label']",14
2,"[2, 's1', 'heading']",Clean and Unclean Food
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“You are
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#[Isa. 1:2;Hos. 1:10;John 1:12;Rom. 9:8,26;Gal. 3:26]"
6,"[6, 'p1', 'verse', 'v1', 'content']",the sons of the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",your God.
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#SeeLev. 19:28
10,"[10, 'p1', 'verse', 'v1', 'content']",You shall not cut yourselves or make any
11,"[11, 'p1', 'verse', 'v1', 'note', 'x']",#[Isa. 15:2;22:12;Ezek. 7:18;Amos 8:10]
12,"[12, 'p1', 'verse', 'v1', 'content']",baldness on your foreheads for the dead.
13,"['v001_ESV_DEU_014', 13, 'p1', 'verse', 'v1', 'plain_text']",1 “You are the sons of the Lord your God. You shall not cut yourselves or make any baldness on your foreheads for the dead.
14,"[14, 'p1', 'verse', 'v2', 'label']",2
15,"[15, 'p1', 'verse', 'v2', 'content']",For
16,"[16, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.7:6
17,"[17, 'p1', 'verse', 'v2', 'content']",you are a people holy to the
18,"[18, 'p1', 'verse', 'v2', 'nd']",Lord
19,"[19, 'p1', 'verse', 'v2', 'content']","your God, and the"
20,"[20, 'p1', 'verse', 'v2', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v2', 'content']","has chosen you to be a people for his treasured possession, out of all the peoples who are on the face of the earth."
22,"['v002_ESV_DEU_014', 22, 'p1', 'verse', 'v2', 'plain_text']","2 For you are a people holy to the Lord your God, and the Lord has chosen you to be a people for his treasured possession, out of all the peoples who are on the face of the earth."
23,"[23, 'p2', 'verse', 'v3', 'label']",3
24,"[24, 'p2', 'verse', 'v3', 'note', 'x']","#Ezek. 4:14;[Acts 10:13,14]"
25,"[25, 'p2', 'verse', 'v3', 'content']",“You shall not eat any abomination.
26,"['v003_ESV_DEU_014', 26, 'p2', 'verse', 'v3', 'plain_text']",3 “You shall not eat any abomination.
27,"[27, 'p2', 'verse', 'v4', 'label']",4
28,"[28, 'p2', 'verse', 'v4', 'note', 'x']","#For ver. 4-20, seeLev. 11:2-23"
29,"[29, 'p2', 'verse', 'v4', 'content']","These are the animals you may eat: the ox, the sheep, the goat,"
30,"['v004_ESV_DEU_014', 30, 'p2', 'verse', 'v4', 'plain_text']","4 These are the animals you may eat: the ox, the sheep, the goat,"
31,"[31, 'p2', 'verse', 'v5', 'label']",5
32,"[32, 'p2', 'verse', 'v5', 'content']","the deer, the gazelle, the roebuck, the wild goat, the ibex,"
33,"[33, 'p2', 'verse', 'v5', 'note', 'f']",#14:5Oraddax
34,"[34, 'p2', 'verse', 'v5', 'content']","the antelope, and the mountain sheep."
35,"['v005_ESV_DEU_014', 35, 'p2', 'verse', 'v5', 'plain_text']","5 the deer, the gazelle, the roebuck, the wild goat, the ibex, the antelope, and the mountain sheep."
36,"[36, 'p2', 'verse', 'v6', 'label']",6
37,"[37, 'p2', 'verse', 'v6', 'content']","Every animal that parts the hoof and has the hoof cloven in two and chews the cud, among the animals, you may eat."
