id,tag,text
1,"[1, 'label']",16
2,"[2, 's1', 'heading']",Passover
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“Observe the
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']","#For ver. 1-8, seeEx. 12:2-39"
6,"[6, 'p1', 'verse', 'v1', 'content']",month of Abib and keep the Passover to the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']","your God, for"
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']",#Ex. 13:4;34:18
10,"[10, 'p1', 'verse', 'v1', 'content']",in the month of Abib the
11,"[11, 'p1', 'verse', 'v1', 'nd']",Lord
12,"[12, 'p1', 'verse', 'v1', 'content']",your God brought you out of Egypt by night.
13,"['v001_ESV_DEU_016', 13, 'p1', 'verse', 'v1', 'plain_text']","1 “Observe the month of Abib and keep the Passover to the Lord your God, for in the month of Abib the Lord your God brought you out of Egypt by night."
14,"[14, 'p1', 'verse', 'v2', 'label']",2
15,"[15, 'p1', 'verse', 'v2', 'content']",And you shall offer the Passover sacrifice to the
16,"[16, 'p1', 'verse', 'v2', 'nd']",Lord
17,"[17, 'p1', 'verse', 'v2', 'content']","your God, from the flock or"
18,"[18, 'p1', 'verse', 'v2', 'note', 'x']",#Num. 28:19
19,"[19, 'p1', 'verse', 'v2', 'content']","the herd,"
20,"[20, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.12:5
21,"[21, 'p1', 'verse', 'v2', 'content']",at the place that the
22,"[22, 'p1', 'verse', 'v2', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v2', 'content']","will choose, to make his name dwell there."
24,"['v002_ESV_DEU_016', 24, 'p1', 'verse', 'v2', 'plain_text']","2 And you shall offer the Passover sacrifice to the Lord your God, from the flock or the herd, at the place that the Lord will choose, to make his name dwell there."
25,"[25, 'p1', 'verse', 'v3', 'label']",3
26,"[26, 'p1', 'verse', 'v3', 'content']",You shall eat no leavened bread with it.
27,"[27, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 13:6
28,"[28, 'p1', 'verse', 'v3', 'content']","Seven days you shall eat it with unleavened bread, the bread of affliction—for you came out of the land of Egypt"
29,"[29, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 12:11;[Isa. 52:12]
30,"[30, 'p1', 'verse', 'v3', 'content']",in haste—that all the days of your life you may remember the day when you came out of the land of Egypt.
31,"['v003_ESV_DEU_016', 31, 'p1', 'verse', 'v3', 'plain_text']","3 You shall eat no leavened bread with it. Seven days you shall eat it with unleavened bread, the bread of affliction—for you came out of the land of Egypt in haste—that all the days of your life you may remember the day when you came out of the land of Egypt."
32,"[32, 'p1', 'verse', 'v4', 'label']",4
33,"[33, 'p1', 'verse', 'v4', 'note', 'x']",#Ex. 13:7
34,"[34, 'p1', 'verse', 'v4', 'content']","No leaven shall be seen with you in all your territory for seven days,"
35,"[35, 'p1', 'verse', 'v4', 'note', 'x']",#Ex. 34:25
36,"[36, 'p1', 'verse', 'v4', 'content']",nor shall any of the flesh that you sacrifice on the evening of the first day remain all night until morning.
37,"['v004_ESV_DEU_016', 37, 'p1', 'verse', 'v4', 'plain_text']","4 No leaven shall be seen with you in all your territory for seven days, nor shall any of the flesh that you sacrifice on the evening of the first day remain all night until morning."
38,"[38, 'p1', 'verse', 'v5', 'label']",5
39,"[39, 'p1', 'verse', 'v5', 'content']",You may not offer the Passover sacrifice within any of your towns that the
40,"[40, 'p1', 'verse', 'v5', 'nd']",Lord
41,"[41, 'p1', 'verse', 'v5', 'content']","your God is giving you,"
42,"['v005_ESV_DEU_016', 42, 'p1', 'verse', 'v5', 'plain_text']","5 You may not offer the Passover sacrifice within any of your towns that the Lord your God is giving you,"
43,"[43, 'p1', 'verse', 'v6', 'label']",6
44,"[44, 'p1', 'verse', 'v6', 'content']",but at the place that the
45,"[45, 'p1', 'verse', 'v6', 'nd']",Lord
46,"[46, 'p1', 'verse', 'v6', 'content']","your God will choose, to make his name dwell in it, there you shall offer the Passover sacrifice, in the evening at sunset, at the time you came out of Egypt."
47,"['v006_ESV_DEU_016', 47, 'p1', 'verse', 'v6', 'plain_text']","6 but at the place that the Lord your God will choose, to make his name dwell in it, there you shall offer the Passover sacrifice, in the evening at sunset, at the time you came out of Egypt."
48,"[48, 'p1', 'verse', 'v7', 'label']",7
49,"[49, 'p1', 'verse', 'v7', 'content']",And you shall cook it and eat it at the place that the
50,"[50, 'p1', 'verse', 'v7', 'nd']",Lord
51,"[51, 'p1', 'verse', 'v7', 'content']",your God will choose. And in the morning you shall turn and go to your tents.
52,"['v007_ESV_DEU_016', 52, 'p1', 'verse', 'v7', 'plain_text']",7 And you shall cook it and eat it at the place that the Lord your God will choose. And in the morning you shall turn and go to your tents.
53,"[53, 'p1', 'verse', 'v8', 'label']",8
54,"[54, 'p1', 'verse', 'v8', 'content']",For
55,"[55, 'p1', 'verse', 'v8', 'note', 'x']",#[Ex. 13:6]
