id,tag,text
1,"[1, 'label']",2
2,"[2, 's1', 'heading']",The Wilderness Years
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","“Then we turned and journeyed into the wilderness in the direction of the Red Sea,"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.1:40;Num. 14:25
6,"[6, 'p1', 'verse', 'v1', 'content']",as the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",told me. And for many days we traveled around Mount Seir.
9,"['v001_ESV_DEU_002', 9, 'p1', 'verse', 'v1', 'plain_text']","1 “Then we turned and journeyed into the wilderness in the direction of the Red Sea, as the Lord told me. And for many days we traveled around Mount Seir."
10,"[10, 'p1', 'verse', 'v2', 'label']",2
11,"[11, 'p1', 'verse', 'v2', 'content']",Then the
12,"[12, 'p1', 'verse', 'v2', 'nd']",Lord
13,"[13, 'p1', 'verse', 'v2', 'content']","said to me,"
14,"['v002_ESV_DEU_002', 14, 'p1', 'verse', 'v2', 'plain_text']","2 Then the Lord said to me,"
15,"[15, 'p1', 'verse', 'v3', 'label']",3
16,"[16, 'p1', 'verse', 'v3', 'content']",‘You have been traveling around this mountain country
17,"[17, 'p1', 'verse', 'v3', 'note', 'x']",#ch.1:6
18,"[18, 'p1', 'verse', 'v3', 'content']",long enough. Turn northward
19,"['v003_ESV_DEU_002', 19, 'p1', 'verse', 'v3', 'plain_text']",3 ‘You have been traveling around this mountain country long enough. Turn northward
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']","and command the people, “You are about to pass through the territory of"
22,"[22, 'p1', 'verse', 'v4', 'note', 'x']","#ch.23:7;Amos 1:11;Obad. 10,12"
23,"[23, 'p1', 'verse', 'v4', 'content']","your brothers, the people of Esau,"
24,"[24, 'p1', 'verse', 'v4', 'note', 'x']",#SeeGen. 32:3
25,"[25, 'p1', 'verse', 'v4', 'content']",who live in Seir; and
26,"[26, 'p1', 'verse', 'v4', 'note', 'x']",#SeeNum. 20:18-21
27,"[27, 'p1', 'verse', 'v4', 'content']",they will be afraid of you. So be very careful.
28,"['v004_ESV_DEU_002', 28, 'p1', 'verse', 'v4', 'plain_text']","4 and command the people, “You are about to pass through the territory of your brothers, the people of Esau, who live in Seir; and they will be afraid of you. So be very careful."
29,"[29, 'p1', 'verse', 'v5', 'label']",5
30,"[30, 'p1', 'verse', 'v5', 'content']","Do not contend with them, for I will not give you any of their land, no, not so much as for the sole of the foot to tread on, because"
31,"[31, 'p1', 'verse', 'v5', 'note', 'x']",#[See ver.4above]
32,"[32, 'p1', 'verse', 'v5', 'content']",I have given Mount Seir to Esau as a possession.
33,"['v005_ESV_DEU_002', 33, 'p1', 'verse', 'v5', 'plain_text']","5 Do not contend with them, for I will not give you any of their land, no, not so much as for the sole of the foot to tread on, because I have given Mount Seir to Esau as a possession."
34,"[34, 'p1', 'verse', 'v6', 'label']",6
35,"[35, 'p1', 'verse', 'v6', 'note', 'x']",#ver.28
36,"[36, 'p1', 'verse', 'v6', 'content']","You shall purchase food from them with money, that you may eat, and you shall also buy water from them with money, that you may drink."
37,"['v006_ESV_DEU_002', 37, 'p1', 'verse', 'v6', 'plain_text']","6 You shall purchase food from them with money, that you may eat, and you shall also buy water from them with money, that you may drink."
38,"[38, 'p1', 'verse', 'v7', 'label']",7
39,"[39, 'p1', 'verse', 'v7', 'content']",For the
40,"[40, 'p1', 'verse', 'v7', 'nd']",Lord
41,"[41, 'p1', 'verse', 'v7', 'content']",your God has blessed you in all the work of your hands.
42,"[42, 'p1', 'verse', 'v7', 'note', 'x']",#[Job 23:10]
