id,tag,text
1,"[1, 'label']",20
2,"[2, 's1', 'heading']",Laws Concerning Warfare
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']","“When you go out to war against your enemies, and see"
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#[Josh. 17:18;Ps. 20:7;Isa. 31:1]
6,"[6, 'p1', 'verse', 'v1', 'content']","horses and chariots and an army larger than your own, you shall not be afraid of them, for the"
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",your God is
9,"[9, 'p1', 'verse', 'v1', 'note', 'x']","#ch.31:6,8;2 Chr. 13:12;32:8"
10,"[10, 'p1', 'verse', 'v1', 'content']","with you, who brought you up out of the land of Egypt."
11,"['v001_ESV_DEU_020', 11, 'p1', 'verse', 'v1', 'plain_text']","1 “When you go out to war against your enemies, and see horses and chariots and an army larger than your own, you shall not be afraid of them, for the Lord your God is with you, who brought you up out of the land of Egypt."
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'content']","And when you draw near to the battle,"
14,"[14, 'p1', 'verse', 'v2', 'note', 'x']","#[Num. 10:8,9;31:6]"
15,"[15, 'p1', 'verse', 'v2', 'content']",the priest shall come forward and speak to the people
16,"['v002_ESV_DEU_020', 16, 'p1', 'verse', 'v2', 'plain_text']","2 And when you draw near to the battle, the priest shall come forward and speak to the people"
17,"[17, 'p1', 'verse', 'v3', 'label']",3
18,"[18, 'p1', 'verse', 'v3', 'content']","and shall say to them, ‘Hear, O Israel, today you are drawing near for battle against your enemies: let not your heart faint. Do not fear or panic or be in dread of them,"
19,"['v003_ESV_DEU_020', 19, 'p1', 'verse', 'v3', 'plain_text']","3 and shall say to them, ‘Hear, O Israel, today you are drawing near for battle against your enemies: let not your heart faint. Do not fear or panic or be in dread of them,"
20,"[20, 'p1', 'verse', 'v4', 'label']",4
21,"[21, 'p1', 'verse', 'v4', 'content']",for the
22,"[22, 'p1', 'verse', 'v4', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v4', 'content']",your God is he who goes with you
24,"[24, 'p1', 'verse', 'v4', 'note', 'x']",#ch.1:30;3:22;Josh. 23:10
25,"[25, 'p1', 'verse', 'v4', 'content']","to fight for you against your enemies, to give you the victory.’"
26,"['v004_ESV_DEU_020', 26, 'p1', 'verse', 'v4', 'plain_text']","4 for the Lord your God is he who goes with you to fight for you against your enemies, to give you the victory.’"
27,"[27, 'p1', 'verse', 'v5', 'label']",5
28,"[28, 'p1', 'verse', 'v5', 'content']","Then the officers shall speak to the people, saying, ‘Is there any man who has built a new house and has not dedicated it? Let him go back to his house, lest he die in the battle and another man dedicate it."
29,"['v005_ESV_DEU_020', 29, 'p1', 'verse', 'v5', 'plain_text']","5 Then the officers shall speak to the people, saying, ‘Is there any man who has built a new house and has not dedicated it? Let him go back to his house, lest he die in the battle and another man dedicate it."
30,"[30, 'p1', 'verse', 'v6', 'label']",6
31,"[31, 'p1', 'verse', 'v6', 'content']",And is there any man who has planted a vineyard and has not
32,"[32, 'p1', 'verse', 'v6', 'note', 'x']",#ch.28:30;Lev. 19:23-25;[1 Cor. 9:7]
33,"[33, 'p1', 'verse', 'v6', 'content']","enjoyed its fruit? Let him go back to his house, lest he die in the battle and another man enjoy its fruit."
34,"['v006_ESV_DEU_020', 34, 'p1', 'verse', 'v6', 'plain_text']","6 And is there any man who has planted a vineyard and has not enjoyed its fruit? Let him go back to his house, lest he die in the battle and another man enjoy its fruit."
35,"[35, 'p1', 'verse', 'v7', 'label']",7
36,"[36, 'p1', 'verse', 'v7', 'note', 'x']",#[ch.24:5;28:30]
37,"[37, 'p1', 'verse', 'v7', 'content']","And is there any man who has betrothed a wife and has not taken her? Let him go back to his house, lest he die in the battle and another man take her.’"
38,"['v007_ESV_DEU_020', 38, 'p1', 'verse', 'v7', 'plain_text']","7 And is there any man who has betrothed a wife and has not taken her? Let him go back to his house, lest he die in the battle and another man take her.’"
39,"[39, 'p1', 'verse', 'v8', 'label']",8
40,"[40, 'p1', 'verse', 'v8', 'content']","And the officers shall speak further to the people, and say,"
41,"[41, 'p1', 'verse', 'v8', 'note', 'x']",#[Judg. 7:3]
42,"[42, 'p1', 'verse', 'v8', 'content']","‘Is there any man who is fearful and fainthearted? Let him go back to his house, lest he make the heart of his fellows melt like his own.’"
43,"['v008_ESV_DEU_020', 43, 'p1', 'verse', 'v8', 'plain_text']","8 And the officers shall speak further to the people, and say, ‘Is there any man who is fearful and fainthearted? Let him go back to his house, lest he make the heart of his fellows melt like his own.’"
44,"[44, 'p1', 'verse', 'v9', 'label']",9
45,"[45, 'p1', 'verse', 'v9', 'content']","And when the officers have finished speaking to the people, then commanders shall be appointed at the head of the people."
46,"['v009_ESV_DEU_020', 46, 'p1', 'verse', 'v9', 'plain_text']","9 And when the officers have finished speaking to the people, then commanders shall be appointed at the head of the people."
47,"[47, 'p2', 'verse', 'v10', 'label']",10
48,"[48, 'p2', 'verse', 'v10', 'content']","“When you draw near to a city to fight against it,"
49,"[49, 'p2', 'verse', 'v10', 'note', 'x']","#Judg. 21:13;[ch.2:26;2 Sam. 20:18,20]"
50,"[50, 'p2', 'verse', 'v10', 'content']",offer terms of peace to it.
51,"['v010_ESV_DEU_020', 51, 'p2', 'verse', 'v10', 'plain_text']","10 “When you draw near to a city to fight against it, offer terms of peace to it."
52,"[52, 'p2', 'verse', 'v11', 'label']",11
53,"[53, 'p2', 'verse', 'v11', 'content']","And if it responds to you peaceably and it opens to you, then all the people who are found in it shall do forced labor for you and shall serve you."
54,"['v011_ESV_DEU_020', 54, 'p2', 'verse', 'v11', 'plain_text']","11 And if it responds to you peaceably and it opens to you, then all the people who are found in it shall do forced labor for you and shall serve you."
55,"[55, 'p2', 'verse', 'v12', 'label']",12
56,"[56, 'p2', 'verse', 'v12', 'content']","But if it makes no peace with you, but makes war against you, then you shall besiege it."
