id,tag,text
1,"[1, 'label']",26
2,"[2, 's1', 'heading']",Offerings of Firstfruits and Tithes
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“When you come into the land that the
5,"[5, 'p1', 'verse', 'v1', 'nd']",Lord
6,"[6, 'p1', 'verse', 'v1', 'content']","your God is giving you for an inheritance and have taken possession of it and live in it,"
7,"['v001_ESV_DEU_026', 7, 'p1', 'verse', 'v1', 'plain_text']","1 “When you come into the land that the Lord your God is giving you for an inheritance and have taken possession of it and live in it,"
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'note', 'x']",#ch.16:10;Ex. 23:19;34:26;Num. 15:20;18:13;Prov. 3:9
10,"[10, 'p1', 'verse', 'v2', 'content']","you shall take some of the first of all the fruit of the ground, which you harvest from your land that the"
11,"[11, 'p1', 'verse', 'v2', 'nd']",Lord
12,"[12, 'p1', 'verse', 'v2', 'content']","your God is giving you, and you shall put it in a basket, and you shall"
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']",#See ch.12:5
14,"[14, 'p1', 'verse', 'v2', 'content']",go to the place that the
15,"[15, 'p1', 'verse', 'v2', 'nd']",Lord
16,"[16, 'p1', 'verse', 'v2', 'content']","your God will choose, to make his name to dwell there."
17,"['v002_ESV_DEU_026', 17, 'p1', 'verse', 'v2', 'plain_text']","2 you shall take some of the first of all the fruit of the ground, which you harvest from your land that the Lord your God is giving you, and you shall put it in a basket, and you shall go to the place that the Lord your God will choose, to make his name to dwell there."
18,"[18, 'p1', 'verse', 'v3', 'label']",3
19,"[19, 'p1', 'verse', 'v3', 'content']","And you shall go to the priest who is in office at that time and say to him, ‘I declare today to the"
20,"[20, 'p1', 'verse', 'v3', 'nd']",Lord
21,"[21, 'p1', 'verse', 'v3', 'content']",your God that I have come into the land
22,"[22, 'p1', 'verse', 'v3', 'note', 'x']",#Ex. 13:5;See ch.1:8
23,"[23, 'p1', 'verse', 'v3', 'content']",that the
24,"[24, 'p1', 'verse', 'v3', 'nd']",Lord
25,"[25, 'p1', 'verse', 'v3', 'content']",swore to our fathers to give us.’
26,"['v003_ESV_DEU_026', 26, 'p1', 'verse', 'v3', 'plain_text']","3 And you shall go to the priest who is in office at that time and say to him, ‘I declare today to the Lord your God that I have come into the land that the Lord swore to our fathers to give us.’"
27,"[27, 'p1', 'verse', 'v4', 'label']",4
28,"[28, 'p1', 'verse', 'v4', 'content']",Then the priest shall take the basket from your hand and set it down before the altar of the
29,"[29, 'p1', 'verse', 'v4', 'nd']",Lord
30,"[30, 'p1', 'verse', 'v4', 'content']",your God.
31,"['v004_ESV_DEU_026', 31, 'p1', 'verse', 'v4', 'plain_text']",4 Then the priest shall take the basket from your hand and set it down before the altar of the Lord your God.
32,"[32, 'p2', 'verse', 'v5', 'label']",5
33,"[33, 'p2', 'verse', 'v5', 'content']",“And you shall make response before the
34,"[34, 'p2', 'verse', 'v5', 'nd']",Lord
35,"[35, 'p2', 'verse', 'v5', 'content']","your God, ‘A"
36,"[36, 'p2', 'verse', 'v5', 'note', 'x']","#Gen. 43:1,2"
37,"[37, 'p2', 'verse', 'v5', 'content']","wandering Aramean was my father. And he went down into Egypt and sojourned there,"
38,"[38, 'p2', 'verse', 'v5', 'note', 'x']","#[ch.10:22;Gen. 46:27;Acts 7:14,15]"
39,"[39, 'p2', 'verse', 'v5', 'content']","few in number, and there he became a nation, great, mighty, and populous."
40,"['v005_ESV_DEU_026', 40, 'p2', 'verse', 'v5', 'plain_text']","5 “And you shall make response before the Lord your God, ‘A wandering Aramean was my father. And he went down into Egypt and sojourned there, few in number, and there he became a nation, great, mighty, and populous."
41,"[41, 'p2', 'verse', 'v6', 'label']",6
42,"[42, 'p2', 'verse', 'v6', 'content']",And
43,"[43, 'p2', 'verse', 'v6', 'note', 'x']","#Ex. 1:11,14;Num. 20:15"
44,"[44, 'p2', 'verse', 'v6', 'content']",the Egyptians treated us harshly and humiliated us and laid on us hard labor.
45,"['v006_ESV_DEU_026', 45, 'p2', 'verse', 'v6', 'plain_text']",6 And the Egyptians treated us harshly and humiliated us and laid on us hard labor.
46,"[46, 'p2', 'verse', 'v7', 'label']",7
47,"[47, 'p2', 'verse', 'v7', 'content']",Then
48,"[48, 'p2', 'verse', 'v7', 'note', 'x']",#Ex. 2:23-25;3:9;Num. 20:16
49,"[49, 'p2', 'verse', 'v7', 'content']",we cried to the
50,"[50, 'p2', 'verse', 'v7', 'nd']",Lord
51,"[51, 'p2', 'verse', 'v7', 'content']",", the God of our fathers, and the"
52,"[52, 'p2', 'verse', 'v7', 'nd']",Lord
53,"[53, 'p2', 'verse', 'v7', 'content']","heard our voice and saw our affliction, our toil, and our oppression."
54,"['v007_ESV_DEU_026', 54, 'p2', 'verse', 'v7', 'plain_text']","7 Then we cried to the Lord , the God of our fathers, and the Lord heard our voice and saw our affliction, our toil, and our oppression."
55,"[55, 'p2', 'verse', 'v8', 'label']",8
56,"[56, 'p2', 'verse', 'v8', 'content']",And
57,"[57, 'p2', 'verse', 'v8', 'note', 'x']","#Ex. 12:37,51"
58,"[58, 'p2', 'verse', 'v8', 'content']",the
59,"[59, 'p2', 'verse', 'v8', 'nd']",Lord
60,"[60, 'p2', 'verse', 'v8', 'content']",brought us out of Egypt
61,"[61, 'p2', 'verse', 'v8', 'note', 'x']",#See ch.4:34
62,"[62, 'p2', 'verse', 'v8', 'content']","with a mighty hand and an outstretched arm, with great deeds of terror,"
63,"[63, 'p2', 'verse', 'v8', 'note', 'f']",#26:8Hebrewwith great terror
64,"[64, 'p2', 'verse', 'v8', 'content']",with signs and wonders.
65,"['v008_ESV_DEU_026', 65, 'p2', 'verse', 'v8', 'plain_text']","8 And the Lord brought us out of Egypt with a mighty hand and an outstretched arm, with great deeds of terror, with signs and wonders."
66,"[66, 'p2', 'verse', 'v9', 'label']",9
67,"[67, 'p2', 'verse', 'v9', 'content']","And he brought us into this place and gave us this land,"
68,"[68, 'p2', 'verse', 'v9', 'note', 'x']",#SeeEx. 3:8
69,"[69, 'p2', 'verse', 'v9', 'content']",a land flowing with milk and honey.
70,"['v009_ESV_DEU_026', 70, 'p2', 'verse', 'v9', 'plain_text']","9 And he brought us into this place and gave us this land, a land flowing with milk and honey."
71,"[71, 'p2', 'verse', 'v10', 'label']",10
72,"[72, 'p2', 'verse', 'v10', 'content']","And behold, now I bring the first of the fruit of the ground, which you, O"
73,"[73, 'p2', 'verse', 'v10', 'nd']",Lord
74,"[74, 'p2', 'verse', 'v10', 'content']",", have given me.’ And you shall set it down before the"
75,"[75, 'p2', 'verse', 'v10', 'nd']",Lord
76,"[76, 'p2', 'verse', 'v10', 'content']",your God and worship before the
77,"[77, 'p2', 'verse', 'v10', 'nd']",Lord
78,"[78, 'p2', 'verse', 'v10', 'content']",your God.
79,"['v010_ESV_DEU_026', 79, 'p2', 'verse', 'v10', 'plain_text']","10 And behold, now I bring the first of the fruit of the ground, which you, O Lord , have given me.’ And you shall set it down before the Lord your God and worship before the Lord your God."
80,"[80, 'p2', 'verse', 'v11', 'label']",11
81,"[81, 'p2', 'verse', 'v11', 'content']",And
82,"[82, 'p2', 'verse', 'v11', 'note', 'x']",#See ch.12:7
83,"[83, 'p2', 'verse', 'v11', 'content']",you shall rejoice in all the good that the
84,"[84, 'p2', 'verse', 'v11', 'nd']",Lord
85,"[85, 'p2', 'verse', 'v11', 'content']","your God has given to you and to your house, you, and the Levite, and the sojourner who is among you."
86,"['v011_ESV_DEU_026', 86, 'p2', 'verse', 'v11', 'plain_text']","11 And you shall rejoice in all the good that the Lord your God has given to you and to your house, you, and the Levite, and the sojourner who is among you."
87,"[87, 'p3', 'verse', 'v12', 'label']",12
88,"[88, 'p3', 'verse', 'v12', 'content']",“When you have finished paying all
89,"[89, 'p3', 'verse', 'v12', 'note', 'x']",#SeeLev. 27:30
90,"[90, 'p3', 'verse', 'v12', 'content']","the tithe of your produce in the third year, which is"
91,"[91, 'p3', 'verse', 'v12', 'note', 'x']","#ch.14:28,29;[Amos 4:4]"
