id,tag,text
1,"[1, 'label']",33
2,"[2, 's1', 'heading']",Moses’ Final Blessing on Israel
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",This is the blessing with which Moses
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#Josh. 14:6;1 Chr. 23:14;2 Chr. 30:16;Ezra 3:2
6,"[6, 'p1', 'verse', 'v1', 'content']",the man of God blessed the people of Israel before his death.
7,"['v001_ESV_DEU_033', 7, 'p1', 'verse', 'v1', 'plain_text']",1 This is the blessing with which Moses the man of God blessed the people of Israel before his death.
8,"[8, 'p1', 'verse', 'v2', 'label']",2
9,"[9, 'p1', 'verse', 'v2', 'content']","He said,"
10,"[10, 'q1_1', 'verse', 'v2', 'note', 'x']","#[Ex. 19:18,20;Judg. 5:4,5;Ps. 68:7,8;Hab. 3:3]"
11,"[11, 'q1_1', 'verse', 'v2', 'content']",“The
12,"[12, 'q1_1', 'verse', 'v2', 'nd']",Lord
13,"[13, 'q1_1', 'verse', 'v2', 'content']",came from Sinai
14,"[14, 'q2_1', 'verse', 'v2', 'content']",and dawned from Seir upon us;
15,"[15, 'q2_1', 'verse', 'v2', 'note', 'f']","#33:2Septuagint, Syriac, Vulgate; Hebrewthem"
16,"[16, 'q2_2', 'verse', 'v2', 'content']",he shone forth from Mount Paran;
17,"[17, 'q1_2', 'verse', 'v2', 'content']",he came
18,"[18, 'q1_2', 'verse', 'v2', 'note', 'x']",#[Ps. 68:17;Dan. 7:10;Acts 7:53;Gal. 3:19;Heb. 2:2;Jude 14;Rev. 5:11]
19,"[19, 'q1_2', 'verse', 'v2', 'content']","from the ten thousands of holy ones,"
20,"[20, 'q2_3', 'verse', 'v2', 'content']",with flaming fire
21,"[21, 'q2_3', 'verse', 'v2', 'note', 'f']",#33:2The meaning of the Hebrew word is uncertain
22,"[22, 'q2_3', 'verse', 'v2', 'content']",at his right hand.
23,"['v002_ESV_DEU_033', 23, 'p1', 'verse', 'v2', 'plain_text']","2 He said, “The Lord came from Sinai and dawned from Seir upon us; he shone forth from Mount Paran; he came from the ten thousands of holy ones, with flaming fire at his right hand."
24,"[24, 'q1_3', 'verse', 'v3', 'label']",3
25,"[25, 'q1_3', 'verse', 'v3', 'content']","Yes,"
26,"[26, 'q1_3', 'verse', 'v3', 'note', 'x']","#ch.7:7,8;10:15;Hos. 11:1"
27,"[27, 'q1_3', 'verse', 'v3', 'content']","he loved his people,"
28,"[28, 'q1_3', 'verse', 'v3', 'note', 'f']",#33:3Septuagint; Hebrewpeoples
29,"[29, 'q2_4', 'verse', 'v3', 'note', 'x']","#[John 10:27-29;Rom. 8:35,38,39]"
30,"[30, 'q2_4', 'verse', 'v3', 'content']",all his holy ones were in his
31,"[31, 'q2_4', 'verse', 'v3', 'note', 'f']",#33:3Hebrewyour
32,"[32, 'q2_4', 'verse', 'v3', 'content']",hand;
33,"[33, 'q1_4', 'verse', 'v3', 'note', 'x']",#[Luke 10:39;Acts 22:3]
34,"[34, 'q1_4', 'verse', 'v3', 'content']",so they followed
35,"[35, 'q1_4', 'verse', 'v3', 'note', 'f']",#33:3The meaning of the Hebrew word is uncertain
36,"[36, 'q1_4', 'verse', 'v3', 'content']","in your steps,"
37,"[37, 'q2_5', 'verse', 'v3', 'content']","receiving direction from you,"
