id,tag,text
1,"[1, 'label']",19
2,"[2, 's1', 'heading']",Laws Concerning Cities of Refuge
3,"[3, 'p1', 'verse', 'v1', 'label']",1
4,"[4, 'p1', 'verse', 'v1', 'content']",“When
5,"[5, 'p1', 'verse', 'v1', 'note', 'x']",#ch.12:29
6,"[6, 'p1', 'verse', 'v1', 'content']",the
7,"[7, 'p1', 'verse', 'v1', 'nd']",Lord
8,"[8, 'p1', 'verse', 'v1', 'content']",your God cuts off the nations whose land the
9,"[9, 'p1', 'verse', 'v1', 'nd']",Lord
10,"[10, 'p1', 'verse', 'v1', 'content']","your God is giving you, and you dispossess them and dwell in their cities and in their houses,"
11,"['v001_ESV_DEU_019', 11, 'p1', 'verse', 'v1', 'plain_text']","1 “When the Lord your God cuts off the nations whose land the Lord your God is giving you, and you dispossess them and dwell in their cities and in their houses,"
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'note', 'x']","#Ex. 21:13;Num. 35:10,14;Josh. 20:2,8"
14,"[14, 'p1', 'verse', 'v2', 'content']",you shall set apart three cities for yourselves in the land that the
15,"[15, 'p1', 'verse', 'v2', 'nd']",Lord
16,"[16, 'p1', 'verse', 'v2', 'content']",your God is giving you to possess.
17,"['v002_ESV_DEU_019', 17, 'p1', 'verse', 'v2', 'plain_text']",2 you shall set apart three cities for yourselves in the land that the Lord your God is giving you to possess.
18,"[18, 'p1', 'verse', 'v3', 'label']",3
19,"[19, 'p1', 'verse', 'v3', 'content']",You shall measure the distances
20,"[20, 'p1', 'verse', 'v3', 'note', 'f']",#19:3Hebrewroad
21,"[21, 'p1', 'verse', 'v3', 'content']",and divide into three parts the area of the land that the
22,"[22, 'p1', 'verse', 'v3', 'nd']",Lord
23,"[23, 'p1', 'verse', 'v3', 'content']","your God gives you as a possession, so that any manslayer can flee to them."
24,"['v003_ESV_DEU_019', 24, 'p1', 'verse', 'v3', 'plain_text']","3 You shall measure the distances and divide into three parts the area of the land that the Lord your God gives you as a possession, so that any manslayer can flee to them."
25,"[25, 'p2', 'verse', 'v4', 'label']",4
26,"[26, 'p2', 'verse', 'v4', 'content']",“This is the provision for
27,"[27, 'p2', 'verse', 'v4', 'note', 'x']","#ch.4:42;Num. 35:15;Josh. 20:3,5"
28,"[28, 'p2', 'verse', 'v4', 'content']","the manslayer, who by fleeing there may save his life. If anyone kills his neighbor unintentionally without having hated him in the past—"
29,"['v004_ESV_DEU_019', 29, 'p2', 'verse', 'v4', 'plain_text']","4 “This is the provision for the manslayer, who by fleeing there may save his life. If anyone kills his neighbor unintentionally without having hated him in the past—"
30,"[30, 'p2', 'verse', 'v5', 'label']",5
31,"[31, 'p2', 'verse', 'v5', 'content']","as when someone goes into the forest with his neighbor to cut wood, and his hand swings the axe to cut down a tree, and the head slips from the handle and strikes his neighbor so that he dies—he may flee to one of these cities and live,"
32,"['v005_ESV_DEU_019', 32, 'p2', 'verse', 'v5', 'plain_text']","5 as when someone goes into the forest with his neighbor to cut wood, and his hand swings the axe to cut down a tree, and the head slips from the handle and strikes his neighbor so that he dies—he may flee to one of these cities and live,"
33,"[33, 'p2', 'verse', 'v6', 'label']",6
34,"[34, 'p2', 'verse', 'v6', 'content']",lest
35,"[35, 'p2', 'verse', 'v6', 'note', 'x']","#Num. 35:12,19,21,24,25,27"
36,"[36, 'p2', 'verse', 'v6', 'content']","the avenger of blood in hot anger pursue the manslayer and overtake him, because the way is long, and strike him fatally, though the man did not deserve to die, since he had not hated his neighbor in the past."
37,"['v006_ESV_DEU_019', 37, 'p2', 'verse', 'v6', 'plain_text']","6 lest the avenger of blood in hot anger pursue the manslayer and overtake him, because the way is long, and strike him fatally, though the man did not deserve to die, since he had not hated his neighbor in the past."
38,"[38, 'p2', 'verse', 'v7', 'label']",7
39,"[39, 'p2', 'verse', 'v7', 'content']","Therefore I command you, You shall set apart three cities."
40,"['v007_ESV_DEU_019', 40, 'p2', 'verse', 'v7', 'plain_text']","7 Therefore I command you, You shall set apart three cities."
41,"[41, 'p2', 'verse', 'v8', 'label']",8
42,"[42, 'p2', 'verse', 'v8', 'note', 'x']",#ch.12:20
43,"[43, 'p2', 'verse', 'v8', 'content']",And if the
44,"[44, 'p2', 'verse', 'v8', 'nd']",Lord
45,"[45, 'p2', 'verse', 'v8', 'content']","your God enlarges your territory,"
46,"[46, 'p2', 'verse', 'v8', 'note', 'x']",#Ex. 34:24;[Ex. 23:31]
47,"[47, 'p2', 'verse', 'v8', 'content']","as he has sworn to your fathers, and"
48,"[48, 'p2', 'verse', 'v8', 'note', 'x']",#SeeGen. 15:18-21
49,"[49, 'p2', 'verse', 'v8', 'content']",gives you all the land that he promised to give to your fathers—
50,"['v008_ESV_DEU_019', 50, 'p2', 'verse', 'v8', 'plain_text']","8 And if the Lord your God enlarges your territory, as he has sworn to your fathers, and gives you all the land that he promised to give to your fathers—"
51,"[51, 'p2', 'verse', 'v9', 'label']",9
52,"[52, 'p2', 'verse', 'v9', 'content']","provided you are careful to keep all this commandment, which I command you today, by loving the"
53,"[53, 'p2', 'verse', 'v9', 'nd']",Lord
54,"[54, 'p2', 'verse', 'v9', 'content']",your God and by walking ever in his ways—
55,"[55, 'p2', 'verse', 'v9', 'note', 'x']",#ver.2;[Josh. 20:7]
56,"[56, 'p2', 'verse', 'v9', 'content']","then you shall add three other cities to these three,"
57,"['v009_ESV_DEU_019', 57, 'p2', 'verse', 'v9', 'plain_text']","9 provided you are careful to keep all this commandment, which I command you today, by loving the Lord your God and by walking ever in his ways— then you shall add three other cities to these three,"
58,"[58, 'p2', 'verse', 'v10', 'label']",10
59,"[59, 'p2', 'verse', 'v10', 'content']",lest innocent blood be shed in your land that the
60,"[60, 'p2', 'verse', 'v10', 'nd']",Lord
61,"[61, 'p2', 'verse', 'v10', 'content']","your God is giving you for an inheritance, and so the guilt of bloodshed be upon you."
62,"['v010_ESV_DEU_019', 62, 'p2', 'verse', 'v10', 'plain_text']","10 lest innocent blood be shed in your land that the Lord your God is giving you for an inheritance, and so the guilt of bloodshed be upon you."
63,"[63, 'p3', 'verse', 'v11', 'label']",11
64,"[64, 'p3', 'verse', 'v11', 'content']",“But if anyone hates his neighbor and lies in wait for him and attacks him
65,"[65, 'p3', 'verse', 'v11', 'note', 'x']","#ch.27:24;Ex. 21:12,14;SeeNum. 35:16-21"
66,"[66, 'p3', 'verse', 'v11', 'content']","and strikes him fatally so that he dies, and he flees into one of these cities,"
67,"['v011_ESV_DEU_019', 67, 'p3', 'verse', 'v11', 'plain_text']","11 “But if anyone hates his neighbor and lies in wait for him and attacks him and strikes him fatally so that he dies, and he flees into one of these cities,"
68,"[68, 'p3', 'verse', 'v12', 'label']",12
69,"[69, 'p3', 'verse', 'v12', 'content']","then the elders of his city shall send and take him from there, and hand him over to the avenger of blood, so that he may die."
70,"['v012_ESV_DEU_019', 70, 'p3', 'verse', 'v12', 'plain_text']","12 then the elders of his city shall send and take him from there, and hand him over to the avenger of blood, so that he may die."
71,"[71, 'p3', 'verse', 'v13', 'label']",13
