id,tag,text
1,"[1, 'label']",8
2,"[2, 's1', 'heading']",Remember the
3,"[3, 's1', 'nd', 'heading']",Lord
4,"[4, 's1', 'heading']",Your God
5,"[5, 'p1', 'verse', 'v1', 'label']",1
6,"[6, 'p1', 'verse', 'v1', 'content']",“The whole commandment that I command you today
7,"[7, 'p1', 'verse', 'v1', 'note', 'x']","#ch.4:1;5:32,33;6:1-3"
8,"[8, 'p1', 'verse', 'v1', 'content']","you shall be careful to do, that you may live and multiply, and go in and possess the land that the"
9,"[9, 'p1', 'verse', 'v1', 'nd']",Lord
10,"[10, 'p1', 'verse', 'v1', 'content']",swore to give to your fathers.
11,"['v001_ESV_DEU_008', 11, 'p1', 'verse', 'v1', 'plain_text']","1 “The whole commandment that I command you today you shall be careful to do, that you may live and multiply, and go in and possess the land that the Lord swore to give to your fathers."
12,"[12, 'p1', 'verse', 'v2', 'label']",2
13,"[13, 'p1', 'verse', 'v2', 'content']",And you shall remember the whole way that the
14,"[14, 'p1', 'verse', 'v2', 'nd']",Lord
15,"[15, 'p1', 'verse', 'v2', 'content']",your God has led you
16,"[16, 'p1', 'verse', 'v2', 'note', 'x']",#ch.1:3;2:7;29:5;Amos 2:10
17,"[17, 'p1', 'verse', 'v2', 'content']","these forty years in the wilderness, that he might humble you,"
18,"[18, 'p1', 'verse', 'v2', 'note', 'x']",#ver.16;Ex. 15:25
19,"[19, 'p1', 'verse', 'v2', 'content']",testing you
20,"[20, 'p1', 'verse', 'v2', 'note', 'x']",#[2 Chr. 32:31]
21,"[21, 'p1', 'verse', 'v2', 'content']","to know what was in your heart,"
22,"[22, 'p1', 'verse', 'v2', 'note', 'x']",#[Ex. 16:4;Judg. 3:4]
23,"[23, 'p1', 'verse', 'v2', 'content']",whether you would keep his commandments or not.
24,"['v002_ESV_DEU_008', 24, 'p1', 'verse', 'v2', 'plain_text']","2 And you shall remember the whole way that the Lord your God has led you these forty years in the wilderness, that he might humble you, testing you to know what was in your heart, whether you would keep his commandments or not."
25,"[25, 'p1', 'verse', 'v3', 'label']",3
