id,tag,text
0,['label'],27
1,"['s1', 'heading']",Redemption of Vowed People
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']",spoke to Moses:
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']","“Speak to the Israelites and tell them, ‘When a man makes a special votive offering"
8,"['p1', 'verse', 'v2', 'note', 'f']","tn Cf. the note on Lev 22:21. Some take this as an expression for fulfilling a vow, “to fulfill a vow” (e.g., HALOT 927-28 s.v. פלא piel and NASB; cf. NRSV “in fulfillment of a vow”) or, alternatively, “to make a vow” or “for making a vow” (HALOT 928 s.v. פלא piel [II פלא]). Perhaps it refers to the making a special vow, from the verb פָלָא (pala’, “to be wonderful; to be remarkable”), cf. Milgrom, Numbers [JPSTC], 44. B. A. Levine, Leviticus (JPSTC), 151 and 193, suggests that this is a special term for “setting aside a votive offering” (related to פָלָה, palah, “to set aside”). In general, the point of the expression seems to be that this sacrifice is a special gift to God that arose out of special circumstances in the life of the worshiper."
9,"['p1', 'verse', 'v2', 'content']",based on the conversion value of persons to the
10,"['p1', 'verse', 'v2', 'sc']",Lord
11,"['p1', 'verse', 'v2', 'content']",","
12,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “in your valuation, persons to the Lord,” but “in your valuation” is a frozen form and, therefore, the person (“your”) does not figure into the translation (see J. E. Hartley, Leviticus [WBC], 73). Instead of offering a person to the Lord one could redeem that person with the appropriate amount of money delineated in the following verses (see the note on Lev 5:15 above and the explanation in Hartley, 480-81)."
14,"['p1', 'verse', 'v3', 'label']",3
15,"['p1', 'verse', 'v3', 'content']",the conversion value of the male
16,"['p1', 'verse', 'v3', 'note', 'f']",tn Heb “your conversion value shall be [for] the male.”
17,"['p1', 'verse', 'v3', 'content']",from twenty years old up to sixty years old
18,"['p1', 'verse', 'v3', 'note', 'f']",tn Heb “from a son of twenty years and until a son of sixty years.”
19,"['p1', 'verse', 'v3', 'content']",is fifty shekels by the standard of the sanctuary shekel.
20,"['p1', 'verse', 'v3', 'note', 'f']",tn See the note on Lev 5:15.
22,"['p1', 'verse', 'v4', 'label']",4
23,"['p1', 'verse', 'v4', 'content']","If the person is a female, the conversion value is thirty shekels."
24,"['p1', 'verse', 'v5', 'label']",5
25,"['p1', 'verse', 'v5', 'content']","If the person is from five years old up to twenty years old, the conversion value of the male is twenty shekels, and for the female ten shekels."
