id,tag,text
0,['label'],25
1,"['s1', 'heading']",Regulations for the Sabbatical Year
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']",spoke to Moses at Mount Sinai:
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']","“Speak to the Israelites and tell them, ‘When you enter the land that I am giving you, the land must observe a Sabbath"
8,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “the land shall rest a Sabbath.”
9,"['p1', 'verse', 'v2', 'content']",to the
10,"['p1', 'verse', 'v2', 'sc']",Lord
11,"['p1', 'verse', 'v2', 'content']",.
12,"['p1', 'verse', 'v3', 'label']",3
13,"['p1', 'verse', 'v3', 'content']","Six years you may sow your field, and six years you may prune your vineyard and gather the produce,"
14,"['p1', 'verse', 'v3', 'note', 'f']","tn Heb “its produce,” but the feminine pronoun “its” probably refers to the “land” (a feminine noun in Hebrew; cf. v. 2), not the “field” or the “vineyard,” both of which are normally masculine nouns (see B. A. Levine, Leviticus [JPSTC], 170)."
16,"['p1', 'verse', 'v4', 'label']",4
17,"['p1', 'verse', 'v4', 'content']",but in the seventh year the land must have a Sabbath of complete rest
18,"['p1', 'verse', 'v4', 'note', 'f']","tn Heb “and in the seventh year a Sabbath of complete rest shall be to the land.” The expression “a Sabbath of complete rest” is superlative, emphasizing the full and all inclusive rest of the seventh year of the sabbatical cycle. Cf. ASV “a sabbath of solemn rest”; NAB “a complete rest.”"
19,"['p1', 'verse', 'v4', 'content']",– a Sabbath to the
20,"['p1', 'verse', 'v4', 'sc']",Lord
21,"['p1', 'verse', 'v4', 'content']",. You must not sow your field or
22,"['p1', 'verse', 'v4', 'note', 'f']","tn Heb “and.” Here the Hebrew conjunction ו (vav, “and”) has an alternative sense (“or”)."
23,"['p1', 'verse', 'v4', 'content']",prune your vineyard.
24,"['p1', 'verse', 'v5', 'label']",5
25,"['p1', 'verse', 'v5', 'content']",You must not gather in the aftergrowth of your harvest and you must not pick the grapes of your unpruned
26,"['p1', 'verse', 'v5', 'note', 'f']","tn Heb “consecrated, devoted, forbidden” (נָזִיר, nazir). The same term is used for the “consecration” of the “Nazirite” (and his hair, Num 6:2, 18, etc.), a designation which, in turn, derives from the very same root."
27,"['p1', 'verse', 'v5', 'content']",vines; the land must have a year of complete rest.
28,"['p1', 'verse', 'v6', 'label']",6
29,"['p1', 'verse', 'v6', 'content']",You may have the Sabbath produce
30,"['p1', 'verse', 'v6', 'note', 'f']",tn The word “produce” is not in the Hebrew text but is implied; cf. NASB “the sabbath products.”
31,"['p1', 'verse', 'v6', 'content']","of the land to eat – you, your male servant, your female servant, your hired worker, the resident foreigner who stays with you,"
32,"['p1', 'verse', 'v6', 'note', 'f']","tn A “resident who stays” would be a foreign person who was probably residing as another kind of laborer in the household of a landowner (B. A. Levine, Leviticus [JPSTC], 170-71). See v. 35 below."
34,"['p1', 'verse', 'v7', 'label']",7
35,"['p1', 'verse', 'v7', 'content']","your cattle, and the wild animals that are in your land – all its produce will be for you"
36,"['p1', 'verse', 'v7', 'note', 'f']",tn The words “for you” are implied.
37,"['p1', 'verse', 'v7', 'content']",to eat.
38,"['s1', 'heading']",Regulations for the Jubilee Year of Release
39,"['p2', 'verse', 'v8', 'label']",8
40,"['p2', 'verse', 'v8', 'content']",“‘You must count off
41,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “And you shall count off for yourself.”
42,"['p2', 'verse', 'v8', 'content']","seven weeks of years, seven times seven years,"
43,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “seven years seven times.”
44,"['p2', 'verse', 'v8', 'content']",and the days of the seven weeks of years will amount to forty-nine years.
45,"['p2', 'verse', 'v8', 'note', 'f']","tn Heb “and they shall be for you, the days of the seven Sabbaths of years, forty-nine years.”"
47,"['p2', 'verse', 'v9', 'label']",9
48,"['p2', 'verse', 'v9', 'content']",You must sound loud horn blasts
49,"['p2', 'verse', 'v9', 'note', 'f']","sn On the “loud horn blasts” see the note on Lev 23:24, but unlike the language there, the Hebrew term for “horn” (שׁוֹפָר, shofar) actually appears here in this verse (twice)."
50,"['p2', 'verse', 'v9', 'content']","– in the seventh month, on the tenth day of the month, on the Day of Atonement – you must sound the horn in your entire land."
51,"['p2', 'verse', 'v10', 'label']",10
52,"['p2', 'verse', 'v10', 'content']","So you must consecrate the fiftieth year,"
