id,tag,text
0,['label'],19
1,"['s1', 'heading']",Religious and Social Regulations
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']",spoke to Moses:
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']","“Speak to the whole congregation of the Israelites and tell them, ‘You must be holy because I, the"
8,"['p1', 'verse', 'v2', 'sc']",Lord
9,"['p1', 'verse', 'v2', 'content']","your God, am holy."
10,"['p1', 'verse', 'v3', 'label']",3
11,"['p1', 'verse', 'v3', 'content']","Each of you must respect his mother and his father,"
12,"['p1', 'verse', 'v3', 'note', 'f']","tn Heb “A man his mother and his father you [plural] shall fear.” The LXX, Syriac, Vulgate, and certain Targum mss reverse the order, “his father and his mother.” The term “fear” is subject to misunderstanding by the modern reader, so “respect” has been used in the translation. Cf. NAB, NRSV “revere”; NASB “reverence.”"
13,"['p1', 'verse', 'v3', 'content']",and you must keep my Sabbaths. I am the
14,"['p1', 'verse', 'v3', 'sc']",Lord
15,"['p1', 'verse', 'v3', 'content']",your God.
16,"['p1', 'verse', 'v4', 'label']",4
17,"['p1', 'verse', 'v4', 'content']","Do not turn to idols,"
18,"['p1', 'verse', 'v4', 'note', 'f']","sn Regarding the difficult etymology and meaning of the term for “idols” (אֱלִילִים, ’elilim), see B. A. Levine, Leviticus (JPSTC), 126; J. E. Hartley, Leviticus (WBC), 304; N. H. Snaith, Leviticus and Numbers (NBC), 89; and Judith M. Hadley, NIDOTTE 1:411. It appears to be a diminutive play on words with אֵל (’el, “god; God”) and, perhaps at the same time, recalls a common Semitic word for “worthless; weak; powerless; nothingness.” Snaith suggests a rendering of “worthless godlings.”"
19,"['p1', 'verse', 'v4', 'content']",and you must not make for yourselves gods of cast metal. I am the
20,"['p1', 'verse', 'v4', 'sc']",Lord
21,"['p1', 'verse', 'v4', 'content']",your God.
22,"['s1', 'heading']",Eating the Peace Offering
23,"['p2', 'verse', 'v5', 'label']",5
24,"['p2', 'verse', 'v5', 'content']",“‘When you sacrifice a peace offering sacrifice to the
25,"['p2', 'verse', 'v5', 'sc']",Lord
26,"['p2', 'verse', 'v5', 'content']",", you must sacrifice it so that it is accepted for you."
27,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “for your acceptance”; cf. NIV, NLT “it will be accepted on your behalf.”"
29,"['p2', 'verse', 'v6', 'label']",6
30,"['p2', 'verse', 'v6', 'content']","It must be eaten on the day of your sacrifice and on the following day,"
31,"['p2', 'verse', 'v6', 'note', 'f']",tn Heb “from the following day” (HALOT 572 s.v. מָחֳרָת 2.b).
32,"['p2', 'verse', 'v6', 'content']",but what is left over until the third day must be burned up.
33,"['p2', 'verse', 'v6', 'note', 'f']",tn Heb “shall be burned with fire”; KJV “shall be burnt in the fire.” Because “to burn with fire” is redundant in contemporary English the present translation simply has “must be burned up.”
35,"['p2', 'verse', 'v7', 'label']",7
36,"['p2', 'verse', 'v7', 'content']","If, however, it is eaten"
37,"['p2', 'verse', 'v7', 'note', 'f']",tn Heb “And if being eaten [infinitive absolute] it is eaten [finite verb].” For the infinitive absolute used to highlight contrast rather than emphasis see GKC 343 §113.p.
38,"['p2', 'verse', 'v7', 'content']","on the third day, it is spoiled,"
39,"['p2', 'verse', 'v7', 'note', 'f']","tn Or “desecrated,” or “defiled,” or “forbidden.” For this difficult term see J. Milgrom, Leviticus (AB), 1:422, on Lev 7:18."
40,"['p2', 'verse', 'v7', 'content']","it will not be accepted,"
41,"['p2', 'verse', 'v8', 'label']",8
42,"['p2', 'verse', 'v8', 'content']",and the one who eats it will bear his punishment for iniquity
43,"['p2', 'verse', 'v8', 'note', 'f']",tn See the note on Lev 17:16 above.
44,"['p2', 'verse', 'v8', 'content']",because he has profaned
45,"['p2', 'verse', 'v8', 'note', 'f']","sn Regarding “profaned,” see the note on Lev 10:10 above."
46,"['p2', 'verse', 'v8', 'content']",what is holy to the
47,"['p2', 'verse', 'v8', 'sc']",Lord
48,"['p2', 'verse', 'v8', 'content']",.
49,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “the holiness of the Lord.”
50,"['p2', 'verse', 'v8', 'content']",That person will be cut off from his people.
51,"['p2', 'verse', 'v8', 'note', 'f']",sn On the “cut off” penalty see the note on Lev 7:20.
52,"['s1', 'heading']",Leaving the Gleanings
53,"['p3', 'verse', 'v9', 'label']",9
54,"['p3', 'verse', 'v9', 'content']",“‘When you gather in the harvest
