id,tag,text
0,['label'],13
1,"['s1', 'heading']",Infections on the Skin
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']",spoke to Moses and Aaron:
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']",“When someone has
8,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “A man, if [or when] he has….” The term for “a man, human being” (אָדָם, ’adam; see the note on Lev 1:2) in this case refers to any person among “mankind,” male or female, since either could be afflicted with infections on the skin."
9,"['p1', 'verse', 'v2', 'content']",a swelling
10,"['p1', 'verse', 'v2', 'note', 'f']","tn Some of the terms for disease or symptoms of disease in this chapter present difficulties for the translator. Most modern English versions render the Hebrew term שְׂאֵת (sÿ’et) as “swelling,” which has been retained here (see the explanation in J. E. Hartley, Leviticus [WBC], 189). Some have argued that “deeper (עָמֹק, ’amoq) than the skin of his body” in v. 3 means that “this sore was lower than the surrounding skin” (J. Milgrom, Leviticus [AB], 1:773), in which case “swelling” would be an inappropriate translation of שְׂאֵת in v. 2. Similarly, שְׂאֵת also occurs in v. 19, and then v. 20 raises the issue of whether or not it appears to be “lower (שָׁפָל, shafal) than the skin” (cf. also 14:37 for a mark on the wall of a house), which may mean that the sore sinks below the surface of the skin rather than protruding above it as a swelling would (B. A. Levine, Leviticus [JPSTC], 76-77). Thus, one could translate here, for example, “discoloration” (so Milgrom and II שְׂאֵת “spot, blemish on the skin” in HALOT 1301 s.v. II שְׂאֵת) or “local inflammation, boil, mole” (so Levine). However, one could interpret “lower” as “deeper,” i.e., visibly extending below the surface of the skin into the deeper layers as suggested by J. E. Hartley, Leviticus (WBC), 188, 192. “Swelling” often extends deeply below the surface of the skin, it is certainly a common symptom of skin diseases, and the alternation of these two terms (i.e., “deeper” and “lower”) in vv. 25-26 below shows that they both refer to the same phenomenon (see also the note on v. 20 below), so it is retained in the present translation."
11,"['p1', 'verse', 'v2', 'content']",or a scab
12,"['p1', 'verse', 'v2', 'note', 'f']","tn The etymology and meaning of this term is unknown. It could mean “scab” (KJV, ASV, NASB) or possibly “rash” (NIV, NLT), “flaking skin,” or an “eruption” (NRSV) of some sort."
13,"['p1', 'verse', 'v2', 'content']",or a bright spot
14,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “shiny spot” or “white spot,” but to render this term “white spot” in this chapter would create redundancy in v. 4 where the regular term for “white” occurs alongside this word for “bright spot.”"
15,"['p1', 'verse', 'v2', 'content']",on the skin of his body
16,"['p1', 'verse', 'v2', 'note', 'f']",tn Heb “in the skin of his flesh” as opposed to the head or the beard (v. 29).
