id,tag,text
0,['label'],15
1,"['s1', 'heading']",Male Bodily Discharges
2,"['p1', 'verse', 'v1', 'label']",1
3,"['p1', 'verse', 'v1', 'content']",The
4,"['p1', 'verse', 'v1', 'sc']",Lord
5,"['p1', 'verse', 'v1', 'content']",spoke to Moses and Aaron:
6,"['p1', 'verse', 'v2', 'label']",2
7,"['p1', 'verse', 'v2', 'content']","“Speak to the Israelites and tell them, ‘When any man"
8,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “Man man.” The reduplication is a way of saying “any man” (cf. Lev 17:3; 22:18, etc.; see the distributive repetition of the noun in GKC 395-96 §123.c)."
9,"['p1', 'verse', 'v2', 'content']",has a discharge
10,"['p1', 'verse', 'v2', 'note', 'f']","tn The term “discharge” actually means “to flow,” whether referring to a full flow as at a spring of water (Ps 78:20 and parallels) or in reference to the promised land as “a land flowing with milk and honey” (Exod 3:8 and parallels)."
11,"['p1', 'verse', 'v2', 'content']","from his body,"
12,"['p1', 'verse', 'v2', 'note', 'f']","tn Heb “man, man when there is a discharge from his flesh.” The repetition of the word “man” is distributive, meaning “any [or “every”] man” (GKC 395-96 §123.c). It is well-recognized that the term “flesh” (i.e., “body”) in this chapter refers regularly and euphemistically to the male and female genital members or areas of the body (HALOT 164 s.v. בָּשָׂר 5.b; see also, e.g., B. A. Levine, Leviticus [JPSTC], 93). The euphemism has been retained in this translation since it is, in fact, intended in the Hebrew text. Some English versions partially remove the euphemism (e.g., NAB “from his private parts”; NRSV “from his member”) while some remove it completely (e.g., NLT “a genital discharge”; TEV “from his penis”; CEV “with an infected penis”)."
13,"['p1', 'verse', 'v2', 'content']",his discharge is unclean.
14,"['p1', 'verse', 'v3', 'label']",3
15,"['p1', 'verse', 'v3', 'content']",Now this is his uncleanness in regard to his discharge
16,"['p1', 'verse', 'v3', 'note', 'f']","tn The LXX has “this the law of his uncleanness…” (cf. v. 32 and compare, e.g., 13:59; 14:2, 56)."
17,"['p1', 'verse', 'v3', 'content']","– whether his body secretes his discharge or blocks his discharge, he is unclean. All the days that his body has a discharge or his body blocks his discharge,"
18,"['p1', 'verse', 'v3', 'note', 'f']","tc Smr, LXX, and the Paleo-Hebrew Leviticus Scroll from Qumran (11QpaleoLev; Fragment G contains Lev 14:52-15:5 and 16:2-4, and agrees with the LXX of Lev 15:3b) are in essential (although not complete) agreement against the MT in Lev 15:3b and are to be preferred in this case. The shorter MT text has probably arisen due to a lengthy haplography. See K. A. Mathews, “The Leviticus Scroll (11QpaleoLev) and the Text of the Hebrew Bible,” CBQ 48 (1986): 177-78, 198; D. N. Freedman, “Variant Readings in the Leviticus Scroll from Qumran Cave 11,” CBQ 36 (1974): 528-29; D. N. Freedman and K. A. Mathews, The Paleo-Hebrew Leviticus Scroll, 32. The MT of Lev 15:3 reads: “Now this is his uncleanness in [regard to] his discharge – whether his body secretes his discharge or blocks his discharge, this is his uncleanness.” Smr adds after MT’s “blocks his discharge” the following: “he is unclean; all the days that his body has a discharge or his body blocks his discharge, this is his uncleanness.” Thus, the MT appears to skip from Smr טמא הוא “he is unclean” in the middle of the verse to יא/טמאתו הו “this is his uncleanness” at the end of the verse, leaving out “he is unclean; all the days that his body has a discharge or his body blocks his discharge” (cf. the BHS footnote). 11Q1 (paleoLeva frag. G) is indeed fragmentary, but it does have ימי ז בו כל “…in him, all the days of the fl[ow],” supporting Smr and LXX tradition. The LXX adds after MT “blocks his discharge” the following: “all the days of the flow of his body, by which his body is affected by the flow,” followed by “it is his uncleanness” (i.e., the last two words of the MT).
sn The contrast between the dripping or flowing from the male sexual member as opposed to there being a blockage is important. One might not understand that even though a blockage actually causes a lack of discharge, it is still unclean."
19,"['p1', 'verse', 'v3', 'content']",this is his uncleanness.
20,"['p1', 'verse', 'v3', 'note', 'f']","tn Heb “it is his uncleanness,” but the last clause recapitulates the effect of the first clause in this verse, both of which introduce the regulations for such uncleanness in the following verses. In other words, whether his discharge flows from his penis or is blocked in it, he is still unclean and must proceed according to the following regulations (vv. 4ff)."
22,"['p2', 'verse', 'v4', 'label']",4
23,"['p2', 'verse', 'v4', 'content']","“‘Any bed the man with a discharge lies on will be unclean,"
24,"['p2', 'verse', 'v4', 'note', 'f']",tn Heb “All the bed which the man with a discharge sits on it shall be unclean”; cf. NLT “Any bedding.”
25,"['p2', 'verse', 'v4', 'content']",and any furniture he sits on will be unclean.
26,"['p2', 'verse', 'v4', 'note', 'f']",tn Heb “and all the vessel which he sits on it shall be unclean”; NASB “everything on which he sits.”
28,"['p2', 'verse', 'v5', 'label']",5
29,"['p2', 'verse', 'v5', 'content']",Anyone who touches his bed
30,"['p2', 'verse', 'v5', 'note', 'f']",tn Heb “And a man who touches in his bed”; NLT “touch the man’s bedding.”
31,"['p2', 'verse', 'v5', 'content']","must wash his clothes, bathe in water, and be unclean until evening."
32,"['p2', 'verse', 'v5', 'note', 'f']","tn Heb “he shall wash his clothes and bathe in water and be unclean until the evening” (cf. also vv. 6-8, 10-11, etc.)."
34,"['p2', 'verse', 'v6', 'label']",6
35,"['p2', 'verse', 'v6', 'content']","The one who sits on the furniture the man with a discharge sits on must wash his clothes, bathe in water, and be unclean until evening."
36,"['p2', 'verse', 'v7', 'label']",7
37,"['p2', 'verse', 'v7', 'content']",The one who touches the body
38,"['p2', 'verse', 'v7', 'note', 'f']","tn Heb “And the one who touches in the flesh.” In this instance, “flesh” (or “body”) probably refers literally to any part of the body, not the genitals specifically (see the discussion in J. Milgrom, Leviticus [AB], 1:914)."
39,"['p2', 'verse', 'v7', 'content']","of the man with a discharge must wash his clothes, bathe in water, and be unclean until evening."
40,"['p2', 'verse', 'v8', 'label']",8
41,"['p2', 'verse', 'v8', 'content']","If the man with a discharge spits on a person who is ceremonially clean,"
42,"['p2', 'verse', 'v8', 'note', 'f']",tn Heb “And if the man with a discharge spits in the clean one.”
43,"['p2', 'verse', 'v8', 'content']","that person must wash his clothes, bathe in water, and be unclean until evening."
44,"['p2', 'verse', 'v9', 'label']",9
45,"['p2', 'verse', 'v9', 'content']",Any means of riding
46,"['p2', 'verse', 'v9', 'note', 'f']","tn The Hebrew term for “means of riding” is a cognate noun from the verb “ride” later in this verse. It refers to anything on which one may ride without the feet touching the ground including, for example, a saddle, a (saddle) blanket, or a seat on a chariot (see, e.g., J. Milgrom, Leviticus [AB], 1:916)."
47,"['p2', 'verse', 'v9', 'content']",the man with a discharge rides on will be unclean.
48,"['p2', 'verse', 'v10', 'label']",10
49,"['p2', 'verse', 'v10', 'content']",Anyone who touches anything that was under him
50,"['p2', 'verse', 'v10', 'note', 'f']","tn Heb “which shall be under him.” The verb is perhaps a future perfect, “which shall have been.”"
51,"['p2', 'verse', 'v10', 'content']","will be unclean until evening, and the one who carries those items"
52,"['p2', 'verse', 'v10', 'note', 'f']",tn Heb “them”; the referent (the previously mentioned items which were under the unclean person) has been specified in the translation for clarity.
53,"['p2', 'verse', 'v10', 'content']","must wash his clothes, bathe in water, and be unclean until evening."
54,"['p2', 'verse', 'v11', 'label']",11
